order_id,order_date,customer_id,city,category,product,quantity,unit_price,discount,payment_method,status
ORD00479,2026-02-10,CUST0233,Da Nang,Mobile,Tablet C,5,6660000,0,BankTransfer,COMPLETED
ORD00480,2026-01-19,CUST0224,Da Nang,Laptop,Laptop Edu 13,5,17900000,0,BankTransfer,COMPLETED
ORD00481,2026-02-21,CUST0095,Hai Phong,Software,Office Suite,4,790000,0,Cash,COMPLETED
ORD00482,2026-03-06,CUST0056,Da Nang,Accessory,Headphone,5,370000,0.05,BankTransfer,CANCELLED
ORD00483,2026-01-15,CUST0115,Ha Noi,Laptop,Laptop Pro 14,3,21060000,0.15,BankTransfer,RETURNED
ORD00484,2026-03-05,CUST0188,Da Nang,Software,Office Suite,2,920000,0.08,BankTransfer,COMPLETED
ORD00485,2026-01-10,CUST0023,Ha Noi,Software,Office Suite,5,1160000,0,EWallet,COMPLETED
ORD00486,2026-03-06,CUST0194,Da Nang,Accessory,Headphone,3,660000,0,Card,COMPLETED
ORD00487,2026-03-10,CUST0087,Ha Noi,Mobile,Smartphone A,1,5730000,0.1,EWallet,COMPLETED
ORD00488,2026-02-05,CUST0124,Ho Chi Minh,Software,Cloud Storage,4,1210000,0.08,EWallet,COMPLETED
ORD00489,2026-03-13,CUST0099,Da Nang,Accessory,Headphone,5,370000,0.15,EWallet,COMPLETED
ORD00490,2026-01-12,CUST0074,Hai Phong,Mobile,Tablet C,2,9570000,0.08,Cash,COMPLETED
ORD00491,2026-02-25,CUST0141,Hai Phong,Laptop,Laptop Gaming 15,5,10530000,0,Cash,RETURNED
ORD00492,2026-02-05,CUST0103,Hai Phong,Printer,Ink Printer,3,4850000,0.15,EWallet,COMPLETED
ORD00493,2026-02-17,CUST0153,Can Tho,Mobile,Smartphone A,5,6780000,0.05,Card,COMPLETED
ORD00494,2026-03-18,CUST0223,Da Nang,Laptop,Laptop Pro 14,4,16040000,0.1,EWallet,COMPLETED
ORD00495,2026-01-02,CUST0014,Ho Chi Minh,Software,Cloud Storage,2,1530000,0.1,Card,RETURNED
ORD00496,2026-01-15,CUST0012,Can Tho,Mobile,Tablet C,4,6350000,0.05,Card,COMPLETED
ORD00497,2026-03-08,CUST0205,Ha Noi,Accessory,Keyboard Mechanical,2,670000,0.08,BankTransfer,COMPLETED
ORD00498,2026-02-04,CUST0166,Da Nang,Mobile,Smartphone A,3,5450000,0.15,Card,COMPLETED
ORD00499,2026-01-16,CUST0138,Da Nang,Software,Cloud Storage,5,810000,0.05,EWallet,COMPLETED
ORD00500,2026-02-23,CUST0081,Hue,Mobile,Smartphone A,5,5110000,0.05,EWallet,COMPLETED
ORD00501,2026-02-01,CUST0137,Hai Phong,Software,Cloud Storage,3,860000,0.05,EWallet,COMPLETED
ORD00502,2026-03-08,CUST0018,Ha Noi,Laptop,Laptop Edu 13,5,10800000,0.15,EWallet,COMPLETED
ORD00503,2026-03-02,CUST0035,Da Nang,Laptop,Laptop Edu 13,3,17850000,0,EWallet,CANCELLED
ORD00504,2026-03-03,CUST0036,Hai Phong,Printer,Laser Printer,5,3150000,0.1,BankTransfer,COMPLETED
ORD00505,2026-03-01,CUST0065,Hue,Printer,Ink Printer,2,4250000,0,EWallet,COMPLETED
ORD00506,2026-03-10,CUST0184,Hue,Laptop,Laptop Gaming 15,5,20900000,0.05,EWallet,COMPLETED
ORD00507,2026-03-24,CUST0237,Da Nang,Mobile,Tablet C,5,7810000,0.15,EWallet,COMPLETED
ORD00508,2026-02-18,CUST0173,Ho Chi Minh,Accessory,Headphone,2,540000,0.05,Card,COMPLETED
ORD00509,2026-02-18,CUST0118,Hue,Laptop,Laptop Gaming 15,4,21040000,0.1,Card,COMPLETED
ORD00510,2026-01-13,CUST0029,Ho Chi Minh,Laptop,Laptop Edu 13,4,10500000,0.1,EWallet,RETURNED
ORD00511,2026-02-23,CUST0194,Hue,Accessory,USB-C Hub,3,510000,0,Cash,RETURNED
ORD00512,2026-02-13,CUST0014,Hai Phong,Software,Antivirus,3,1170000,0.1,Cash,COMPLETED
ORD00513,2026-01-04,CUST0086,Ho Chi Minh,Laptop,Laptop Pro 14,1,10120000,0.15,Cash,COMPLETED
ORD00514,2026-03-03,CUST0011,Hai Phong,Laptop,Laptop Edu 13,5,10360000,0.03,EWallet,COMPLETED
ORD00515,2026-02-17,CUST0231,Ho Chi Minh,Mobile,Smartphone B,4,6580000,0,EWallet,CANCELLED
ORD00516,2026-03-29,CUST0179,Ha Noi,Software,Antivirus,1,1200000,0,EWallet,COMPLETED
ORD00517,2026-03-01,CUST0223,Hai Phong,Accessory,Mouse Wireless,2,620000,0,Cash,CANCELLED
ORD00518,2026-02-06,CUST0229,Can Tho,Mobile,Smartphone B,5,7510000,0.05,EWallet,COMPLETED
ORD00519,2026-01-04,CUST0221,Hai Phong,Laptop,Laptop Gaming 15,5,20360000,0.08,BankTransfer,COMPLETED
ORD00520,2026-03-19,CUST0205,Ho Chi Minh,Accessory,USB-C Hub,5,380000,0,EWallet,COMPLETED
ORD00521,2026-03-12,CUST0233,Da Nang,Mobile,Tablet C,3,8820000,0,BankTransfer,RETURNED
ORD00522,2026-01-31,CUST0008,Ho Chi Minh,Laptop,Laptop Edu 13,4,20080000,0.15,EWallet,COMPLETED
ORD00523,2026-03-27,CUST0021,Da Nang,Printer,Ink Printer,4,3520000,0,Card,COMPLETED
ORD00524,2026-03-23,CUST0024,Ho Chi Minh,Mobile,Smartphone A,2,5080000,0.03,EWallet,COMPLETED
ORD00525,2026-03-02,CUST0102,Can Tho,Mobile,Smartphone B,4,9570000,0,BankTransfer,COMPLETED
ORD00526,2026-01-10,CUST0230,Can Tho,Laptop,Laptop Gaming 15,4,13640000,0,Card,COMPLETED
ORD00527,2026-02-24,CUST0032,Da Nang,Laptop,Laptop Pro 14,1,16280000,0,BankTransfer,COMPLETED
ORD00528,2026-01-01,CUST0090,Da Nang,Software,Office Suite,3,1690000,0.15,EWallet,COMPLETED
ORD00529,2026-01-05,CUST0034,Ho Chi Minh,Accessory,USB-C Hub,4,400000,0.03,Cash,COMPLETED
ORD00530,2026-03-11,CUST0183,Ha Noi,Laptop,Laptop Pro 14,5,20180000,0.03,EWallet,COMPLETED
ORD00531,2026-01-24,CUST0181,Can Tho,Laptop,Laptop Pro 14,3,16740000,0,Card,COMPLETED
ORD00532,2026-01-27,CUST0167,Ho Chi Minh,Laptop,Laptop Gaming 15,3,15090000,0.15,Cash,COMPLETED
ORD00533,2026-01-30,CUST0223,Ho Chi Minh,Mobile,Smartphone B,4,5960000,0.1,BankTransfer,COMPLETED
ORD00534,2026-03-09,CUST0138,Ho Chi Minh,Printer,Laser Printer,2,4490000,0.15,EWallet,COMPLETED
ORD00535,2026-03-16,CUST0043,Ha Noi,Software,Office Suite,5,1590000,0.1,Card,CANCELLED
ORD00536,2026-01-20,CUST0128,Hue,Laptop,Laptop Pro 14,2,11560000,0,Cash,COMPLETED
ORD00537,2026-02-21,CUST0021,Hue,Software,Antivirus,4,1340000,0.1,EWallet,COMPLETED
ORD00538,2026-02-05,CUST0146,Ho Chi Minh,Printer,Ink Printer,5,3150000,0.05,EWallet,COMPLETED
ORD00539,2026-02-07,CUST0081,Hue,Mobile,Smartphone B,3,4990000,0,EWallet,COMPLETED
ORD00540,2026-02-06,CUST0015,Da Nang,Software,Office Suite,2,1280000,0.08,BankTransfer,COMPLETED
ORD00541,2026-01-27,CUST0127,Hai Phong,Printer,Ink Printer,2,3330000,0.08,BankTransfer,COMPLETED
ORD00542,2026-01-29,CUST0172,Ho Chi Minh,Printer,Laser Printer,4,4710000,0,BankTransfer,COMPLETED
ORD00543,2026-02-19,CUST0197,Ha Noi,Mobile,Smartphone A,2,9250000,0.15,Card,COMPLETED
ORD00544,2026-02-08,CUST0032,Da Nang,Accessory,Keyboard Mechanical,5,540000,0.08,EWallet,COMPLETED
ORD00545,2026-03-29,CUST0161,Da Nang,Accessory,USB-C Hub,5,440000,0.03,Card,COMPLETED
ORD00546,2026-02-03,CUST0238,Can Tho,Accessory,USB-C Hub,1,720000,0.08,Card,COMPLETED
ORD00547,2026-01-02,CUST0152,Ho Chi Minh,Printer,Laser Printer,3,3170000,0,BankTransfer,COMPLETED
ORD00548,2026-03-11,CUST0172,Hue,Software,Antivirus,4,1570000,0.08,Card,COMPLETED
ORD00549,2026-03-23,CUST0082,Da Nang,Mobile,Tablet C,2,4610000,0.1,Cash,COMPLETED
ORD00550,2026-03-04,CUST0166,Hai Phong,Software,Office Suite,3,820000,0.1,Card,COMPLETED
ORD00551,2026-03-25,CUST0031,Can Tho,Printer,Laser Printer,3,3850000,0.1,EWallet,COMPLETED
ORD00552,2026-03-31,CUST0054,Ho Chi Minh,Accessory,USB-C Hub,2,680000,0.03,BankTransfer,COMPLETED
ORD00553,2026-03-19,CUST0134,Hue,Software,Office Suite,3,830000,0.03,Card,COMPLETED
ORD00554,2026-03-17,CUST0047,Can Tho,Mobile,Tablet C,2,8940000,0.08,BankTransfer,COMPLETED
ORD00555,2026-02-10,CUST0178,Hai Phong,Accessory,USB-C Hub,5,510000,0,Cash,COMPLETED
ORD00556,2026-03-30,CUST0035,Hue,Laptop,Laptop Edu 13,1,14690000,0,Cash,COMPLETED
ORD00557,2026-02-13,CUST0233,Da Nang,Mobile,Smartphone A,3,7490000,0.1,Cash,COMPLETED
ORD00558,2026-02-22,CUST0044,Ha Noi,Accessory,Headphone,3,480000,0,Cash,COMPLETED
ORD00559,2026-03-27,CUST0118,Hai Phong,Mobile,Smartphone B,2,4760000,0.1,Cash,COMPLETED
ORD00560,2026-01-31,CUST0043,Ho Chi Minh,Software,Cloud Storage,5,820000,0,Card,COMPLETED
ORD00561,2026-03-13,CUST0135,Ho Chi Minh,Laptop,Laptop Pro 14,3,14160000,0.1,Cash,COMPLETED
ORD00562,2026-02-28,CUST0214,Can Tho,Accessory,USB-C Hub,3,670000,0,EWallet,COMPLETED
ORD00563,2026-02-13,CUST0132,Can Tho,Accessory,Keyboard Mechanical,5,540000,0.1,BankTransfer,COMPLETED
ORD00564,2026-03-20,CUST0187,Hue,Printer,Laser Printer,5,3930000,0,BankTransfer,COMPLETED
ORD00565,2026-01-05,CUST0229,Ho Chi Minh,Mobile,Smartphone B,4,4870000,0,BankTransfer,CANCELLED
ORD00566,2026-02-11,CUST0164,Hai Phong,Accessory,Keyboard Mechanical,2,700000,0.03,Card,COMPLETED
ORD00567,2026-02-22,CUST0120,Hue,Printer,Laser Printer,3,2400000,0,BankTransfer,COMPLETED
ORD00568,2026-02-13,CUST0195,Hai Phong,Software,Antivirus,4,1680000,0.03,Card,COMPLETED
ORD00569,2026-02-07,CUST0220,Hai Phong,Mobile,Smartphone A,4,9560000,0,EWallet,COMPLETED
ORD00570,2026-03-13,CUST0103,Da Nang,Mobile,Smartphone A,4,6680000,0,BankTransfer,RETURNED
ORD00571,2026-01-13,CUST0078,Hue,Software,Cloud Storage,2,1630000,0,EWallet,COMPLETED
ORD00572,2026-01-03,CUST0205,Can Tho,Mobile,Smartphone A,4,7950000,0,EWallet,RETURNED
ORD00573,2026-01-17,CUST0141,Hai Phong,Software,Antivirus,3,1150000,0,BankTransfer,COMPLETED
ORD00574,2026-01-07,CUST0167,Hai Phong,Mobile,Tablet C,3,8350000,0.05,Cash,COMPLETED
ORD00575,2026-03-19,CUST0223,Da Nang,Printer,Laser Printer,4,2850000,0.08,EWallet,COMPLETED
ORD00576,2026-02-17,CUST0007,Ha Noi,Printer,Ink Printer,4,4340000,0,Card,COMPLETED
ORD00577,2026-03-27,CUST0117,Ho Chi Minh,Printer,Ink Printer,4,3460000,0.15,Cash,COMPLETED
ORD00578,2026-02-12,CUST0009,Hai Phong,Accessory,Mouse Wireless,1,500000,0.05,BankTransfer,COMPLETED
ORD00579,2026-02-16,CUST0139,Can Tho,Accessory,Keyboard Mechanical,4,710000,0.03,Cash,COMPLETED
ORD00580,2026-01-07,CUST0139,Da Nang,Laptop,Laptop Edu 13,2,20210000,0.03,Card,COMPLETED
ORD00581,2026-03-22,CUST0213,Ha Noi,Accessory,Keyboard Mechanical,3,370000,0,Cash,COMPLETED
ORD00582,2026-03-25,CUST0021,Can Tho,Software,Antivirus,1,1510000,0,Card,COMPLETED
ORD00583,2026-02-04,CUST0120,Hai Phong,Printer,Ink Printer,4,4970000,0.05,Cash,COMPLETED
ORD00584,2026-03-12,CUST0097,Ho Chi Minh,Laptop,Laptop Gaming 15,1,10050000,0,Card,COMPLETED
ORD00585,2026-01-26,CUST0132,Can Tho,Printer,Ink Printer,2,4450000,0.05,EWallet,COMPLETED
ORD00586,2026-03-12,CUST0008,Ha Noi,Laptop,Laptop Pro 14,2,16270000,0.1,Card,COMPLETED
ORD00587,2026-02-13,CUST0209,Can Tho,Software,Cloud Storage,1,1520000,0.05,Cash,COMPLETED
ORD00588,2026-03-31,CUST0056,Ho Chi Minh,Printer,Laser Printer,1,3860000,0.05,Card,COMPLETED
ORD00589,2026-01-10,CUST0133,Ho Chi Minh,Software,Antivirus,5,1280000,0.03,BankTransfer,COMPLETED
ORD00590,2026-01-31,CUST0053,Can Tho,Accessory,Headphone,1,690000,0.05,BankTransfer,COMPLETED
ORD00591,2026-03-17,CUST0094,Can Tho,Printer,Laser Printer,1,3320000,0.03,Cash,COMPLETED
ORD00592,2026-03-21,CUST0142,Ha Noi,Mobile,Tablet C,5,9620000,0.1,BankTransfer,COMPLETED
ORD00593,2026-03-04,CUST0186,Hue,Software,Office Suite,1,1270000,0,Card,COMPLETED
ORD00594,2026-03-02,CUST0236,Da Nang,Laptop,Laptop Edu 13,2,19490000,0.1,Cash,COMPLETED
ORD00595,2026-01-23,CUST0171,Ha Noi,Mobile,Smartphone B,5,8700000,0,BankTransfer,COMPLETED
ORD00596,2026-03-05,CUST0156,Da Nang,Printer,Laser Printer,4,2370000,0.03,BankTransfer,COMPLETED
ORD00597,2026-02-19,CUST0158,Da Nang,Software,Office Suite,1,1240000,0,Cash,COMPLETED
ORD00598,2026-01-19,CUST0079,Can Tho,Printer,Ink Printer,5,3710000,0.15,Card,COMPLETED
ORD00599,2026-01-12,CUST0010,Hue,Mobile,Smartphone B,1,7450000,0.08,Card,RETURNED
ORD00600,2026-02-26,CUST0188,Da Nang,Accessory,Headphone,2,330000,0.05,Card,RETURNED
ORD00601,2026-02-03,CUST0056,Hue,Laptop,Laptop Pro 14,4,10400000,0,Card,COMPLETED
ORD00602,2026-02-07,CUST0028,Ho Chi Minh,Accessory,Mouse Wireless,2,410000,0.15,EWallet,COMPLETED
ORD00603,2026-03-29,CUST0214,Hai Phong,Accessory,USB-C Hub,3,400000,0.03,Card,COMPLETED
ORD00604,2026-03-31,CUST0179,Can Tho,Laptop,Laptop Pro 14,4,16520000,0.08,BankTransfer,COMPLETED
ORD00605,2026-02-23,CUST0229,Ha Noi,Printer,Ink Printer,5,3580000,0,BankTransfer,COMPLETED
ORD00606,2026-02-17,CUST0210,Ho Chi Minh,Accessory,Keyboard Mechanical,2,660000,0,Card,COMPLETED
ORD00607,2026-01-03,CUST0012,Ha Noi,Printer,Ink Printer,3,4860000,0,EWallet,COMPLETED
ORD00608,2026-02-24,CUST0165,Hue,Laptop,Laptop Gaming 15,2,15590000,0,EWallet,COMPLETED
ORD00609,2026-03-24,CUST0127,Can Tho,Mobile,Tablet C,5,4900000,0.05,Card,COMPLETED
ORD00610,2026-01-08,CUST0178,Ha Noi,Printer,Ink Printer,5,3390000,0.1,BankTransfer,COMPLETED
ORD00611,2026-03-09,CUST0088,Ho Chi Minh,Laptop,Laptop Gaming 15,3,20490000,0.08,Card,CANCELLED
ORD00612,2026-02-03,CUST0083,Hue,Accessory,Mouse Wireless,5,410000,0.1,EWallet,COMPLETED
ORD00613,2026-03-25,CUST0238,Can Tho,Mobile,Smartphone B,2,-6550000,0.1,Card,CANCELLED
ORD00614,2026-02-03,CUST0037,Da Nang,Accessory,Mouse Wireless,1,650000,0.08,EWallet,COMPLETED
ORD00615,2026-03-15,CUST0066,Ho Chi Minh,Software,Cloud Storage,5,780000,0.05,Cash,COMPLETED
ORD00616,2026-03-21,CUST0054,Da Nang,Accessory,Mouse Wireless,5,400000,0,EWallet,COMPLETED
ORD00617,2026-01-23,CUST0183,Can Tho,Laptop,Laptop Edu 13,2,11020000,0.05,EWallet,COMPLETED
ORD00618,2026-01-01,CUST0191,Hai Phong,Laptop,Laptop Gaming 15,2,10570000,0.03,Card,CANCELLED
ORD00619,2026-03-01,CUST0235,Da Nang,Mobile,Smartphone B,4,8050000,0.08,EWallet,CANCELLED
ORD00620,2026-02-25,CUST0006,Hue,Printer,Ink Printer,5,4260000,0,BankTransfer,COMPLETED
ORD00621,2026-03-13,CUST0155,Can Tho,Laptop,Laptop Edu 13,2,18280000,0,EWallet,COMPLETED
ORD00622,2026-02-14,CUST0064,Can Tho,Printer,Laser Printer,5,4410000,0,Card,COMPLETED
ORD00623,2026-02-07,CUST0033,Hue,Printer,Laser Printer,5,2820000,0,BankTransfer,COMPLETED
ORD00624,2026-02-07,CUST0131,Hue,Printer,Ink Printer,3,3370000,0.08,BankTransfer,COMPLETED
ORD00625,2026-01-05,CUST0162,Hai Phong,Mobile,Smartphone A,4,8620000,0.1,EWallet,CANCELLED
ORD00626,2026-01-14,CUST0183,Ho Chi Minh,Software,Office Suite,1,1420000,0.05,Card,COMPLETED
ORD00627,2026-02-27,CUST0213,Ho Chi Minh,Accessory,USB-C Hub,2,470000,0.1,EWallet,COMPLETED
ORD00628,2026-03-24,CUST0126,Ha Noi,Software,Cloud Storage,1,1240000,0.03,Cash,COMPLETED
ORD00629,2026-03-25,CUST0015,Can Tho,Accessory,USB-C Hub,5,620000,0.1,Cash,COMPLETED
ORD00630,2026-01-04,CUST0082,Da Nang,Software,Cloud Storage,1,1470000,0.1,EWallet,COMPLETED
ORD00631,2026-01-15,CUST0135,Can Tho,Laptop,Laptop Edu 13,1,16280000,0.08,BankTransfer,COMPLETED
ORD00632,2026-01-31,CUST0213,Hai Phong,Printer,Ink Printer,1,2470000,0.05,Card,COMPLETED
ORD00633,2026-02-24,CUST0037,Da Nang,Software,Antivirus,2,1500000,0.05,EWallet,COMPLETED
ORD00634,2026-02-12,CUST0047,Ho Chi Minh,Accessory,USB-C Hub,1,600000,0,Cash,COMPLETED
ORD00635,2026-01-20,CUST0172,Da Nang,Printer,Laser Printer,1,3160000,0.05,Cash,COMPLETED
ORD00636,2026-03-15,CUST0094,Hai Phong,Laptop,Laptop Gaming 15,2,16720000,0,BankTransfer,COMPLETED
ORD00637,2026-01-03,CUST0208,Can Tho,Software,Cloud Storage,2,1160000,0.05,BankTransfer,RETURNED
ORD00638,2026-02-11,CUST0233,Ho Chi Minh,Printer,Ink Printer,3,4370000,0,EWallet,RETURNED
ORD00639,2026-02-13,CUST0188,Hai Phong,Printer,Ink Printer,3,3750000,0.05,Card,COMPLETED
ORD00640,2026-01-22,CUST0046,Ho Chi Minh,Printer,Ink Printer,1,3750000,0.03,BankTransfer,CANCELLED
ORD00641,2026-03-19,CUST0017,Ha Noi,Software,Cloud Storage,3,1710000,0,Card,COMPLETED
ORD00642,2026-02-24,CUST0134,Hai Phong,Mobile,Smartphone B,4,5090000,0.05,Cash,COMPLETED
ORD00643,2026-03-26,CUST0201,Hue,Software,Office Suite,4,1450000,0.1,Card,COMPLETED
ORD00644,2026-01-20,CUST0021,Ho Chi Minh,Printer,Ink Printer,4,3890000,0.05,EWallet,COMPLETED
ORD00645,2026-03-22,CUST0083,Hai Phong,Mobile,Tablet C,2,8630000,0.03,BankTransfer,CANCELLED
ORD00646,2026-01-25,CUST0182,Ho Chi Minh,Accessory,Keyboard Mechanical,4,390000,0,Card,COMPLETED
ORD00647,2026-02-26,CUST0209,Ho Chi Minh,Laptop,Laptop Pro 14,5,9840000,0.15,Cash,COMPLETED
ORD00648,2026-01-06,CUST0139,Ho Chi Minh,Printer,Ink Printer,2,4550000,0,Card,COMPLETED
ORD00649,2026-03-03,CUST0152,Can Tho,Printer,Laser Printer,4,3040000,0.15,BankTransfer,CANCELLED
ORD00650,2026-01-31,CUST0108,Ha Noi,Printer,Ink Printer,1,4840000,0.15,Card,COMPLETED
ORD00651,2026-02-20,CUST0049,Hue,Accessory,USB-C Hub,3,380000,0,Cash,COMPLETED
ORD00652,2026-01-31,CUST0204,Can Tho,Printer,Ink Printer,1,2330000,0,EWallet,COMPLETED
ORD00653,2026-02-07,CUST0013,Ha Noi,Laptop,Laptop Gaming 15,3,17250000,0,BankTransfer,COMPLETED
ORD00654,2026-02-02,CUST0092,Hue,Software,Antivirus,3,1690000,0.15,Cash,COMPLETED
ORD00655,2026-03-11,CUST0208,Ha Noi,Printer,Ink Printer,5,3550000,0,Card,COMPLETED
ORD00656,2026-01-19,CUST0164,Hue,Software,Cloud Storage,3,1390000,0,Cash,COMPLETED
ORD00657,2026-03-01,CUST0239,Hue,Printer,Laser Printer,3,2400000,0,Card,COMPLETED
ORD00658,2026-03-13,CUST0028,Da Nang,Printer,Laser Printer,1,3110000,0.1,BankTransfer,COMPLETED
ORD00659,2026-03-16,CUST0134,Ha Noi,Laptop,Laptop Edu 13,4,15440000,0.15,EWallet,CANCELLED
ORD00660,2026-01-22,CUST0058,Can Tho,Mobile,Smartphone B,2,10010000,0,EWallet,COMPLETED
ORD00661,2026-01-05,CUST0094,Can Tho,Accessory,Headphone,1,550000,0,BankTransfer,COMPLETED
ORD00662,2026-03-01,CUST0238,Ho Chi Minh,Printer,Laser Printer,3,2940000,0.1,BankTransfer,COMPLETED
ORD00663,2026-03-14,CUST0050,Da Nang,Laptop,Laptop Pro 14,2,20280000,0,Card,COMPLETED
ORD00664,2026-03-08,CUST0089,Da Nang,Mobile,Smartphone B,1,5560000,0,EWallet,COMPLETED
ORD00665,2026-03-08,CUST0163,Can Tho,Printer,Laser Printer,5,4720000,0.1,Cash,COMPLETED
ORD00666,2026-03-12,CUST0071,Ho Chi Minh,Software,Cloud Storage,3,1640000,0,BankTransfer,RETURNED
ORD00667,2026-01-20,CUST0024,Ha Noi,Mobile,Tablet C,1,7550000,0.1,EWallet,CANCELLED
ORD00668,2026-03-08,CUST0176,Ha Noi,Accessory,Keyboard Mechanical,4,660000,0.15,BankTransfer,COMPLETED
ORD00669,2026-02-28,CUST0111,Ho Chi Minh,Printer,Laser Printer,5,4270000,0.1,Card,COMPLETED
ORD00670,2026-03-13,CUST0230,Hue,Accessory,Keyboard Mechanical,5,350000,0.08,Cash,RETURNED
ORD00671,2026-03-09,CUST0090,Hai Phong,Software,Cloud Storage,3,1640000,0.03,BankTransfer,COMPLETED
ORD00672,2026-01-03,CUST0060,Ho Chi Minh,Laptop,Laptop Gaming 15,1,10800000,0.03,Cash,COMPLETED
ORD00673,2026-02-26,CUST0231,Da Nang,Laptop,Laptop Pro 14,1,9860000,0.05,BankTransfer,COMPLETED
ORD00674,2026-03-06,CUST0154,Ho Chi Minh,Mobile,Smartphone B,5,5750000,0,EWallet,COMPLETED
ORD00675,2026-01-16,CUST0220,Hue,Printer,Laser Printer,4,4320000,0.03,Card,COMPLETED
ORD00676,2026-03-07,CUST0128,Can Tho,Software,Cloud Storage,5,1600000,0.08,Card,CANCELLED
ORD00677,2026-02-09,CUST0167,Da Nang,Accessory,USB-C Hub,1,530000,0,Card,COMPLETED
ORD00678,2026-03-09,CUST0090,Ha Noi,Software,Office Suite,1,850000,0,Card,COMPLETED
ORD00679,2026-02-26,CUST0214,Ho Chi Minh,Printer,Ink Printer,5,2450000,0.08,Card,COMPLETED
ORD00680,2026-01-24,CUST0080,Da Nang,Laptop,Laptop Edu 13,2,14110000,0,BankTransfer,COMPLETED
ORD00681,2026-01-19,CUST0080,Ho Chi Minh,Printer,Laser Printer,5,2620000,0.15,BankTransfer,COMPLETED
ORD00682,2026-02-26,CUST0078,Hue,Accessory,Headphone,3,600000,0.1,Cash,COMPLETED
ORD00683,2026-02-14,CUST0108,Can Tho,Printer,Laser Printer,3,2600000,0.03,EWallet,COMPLETED
ORD00684,2026-01-21,CUST0027,Hai Phong,Laptop,Laptop Gaming 15,5,17780000,0.08,Cash,COMPLETED
ORD00685,2026-03-15,CUST0230,Can Tho,Laptop,Laptop Gaming 15,2,11230000,0.05,BankTransfer,COMPLETED
ORD00686,2026-02-22,CUST0137,Hue,Printer,Laser Printer,2,4750000,0.05,EWallet,COMPLETED
ORD00687,2026-03-01,CUST0141,Da Nang,Mobile,Tablet C,5,5740000,0,Cash,COMPLETED
ORD00688,2026-02-03,CUST0153,Hue,Accessory,Headphone,5,720000,0.1,Card,COMPLETED
ORD00689,2026-01-14,CUST0228,Ho Chi Minh,Accessory,Keyboard Mechanical,2,500000,0,BankTransfer,COMPLETED
ORD00690,2026-02-06,CUST0196,Can Tho,Mobile,Smartphone A,3,9850000,0.1,Card,COMPLETED
ORD00691,2026-01-18,CUST0216,Ha Noi,Laptop,Laptop Gaming 15,1,19640000,0.03,Card,COMPLETED
ORD00692,2026-02-22,CUST0139,Ho Chi Minh,Software,Antivirus,2,1450000,0.03,Card,COMPLETED
ORD00693,2026-03-30,CUST0106,Hue,Accessory,Mouse Wireless,3,610000,0.15,EWallet,COMPLETED
ORD00694,2026-01-18,CUST0057,Can Tho,Accessory,Headphone,4,650000,0.05,Card,COMPLETED
ORD00695,2026-02-11,CUST0205,Ha Noi,Printer,Laser Printer,3,3600000,0.08,Cash,COMPLETED
ORD00696,2026-01-31,CUST0049,Ho Chi Minh,Printer,Ink Printer,5,3600000,0,EWallet,COMPLETED
ORD00697,2026-02-02,CUST0084,Ho Chi Minh,Laptop,Laptop Gaming 15,4,11000000,0,Card,RETURNED
ORD00698,2026-01-08,CUST0176,Hue,Printer,Ink Printer,1,4650000,0,EWallet,COMPLETED
ORD00699,2026-03-15,CUST0042,Ho Chi Minh,Laptop,Laptop Gaming 15,1,13290000,0.1,EWallet,COMPLETED
ORD00700,2026-02-18,CUST0107,Hue,Mobile,Smartphone B,5,7760000,0.15,EWallet,COMPLETED
ORD00701,2026-02-08,CUST0142,Hai Phong,Laptop,Laptop Edu 13,2,20800000,0.08,EWallet,COMPLETED
ORD00702,2026-02-14,CUST0023,Ha Noi,Printer,Ink Printer,4,2840000,0,Card,RETURNED
ORD00703,2026-01-05,CUST0140,Ha Noi,Printer,Laser Printer,2,4360000,0.08,EWallet,RETURNED
ORD00704,2026-03-20,CUST0095,Hai Phong,Laptop,Laptop Gaming 15,3,10690000,0.08,Cash,COMPLETED
ORD00705,2026-02-21,CUST0012,Can Tho,Laptop,Laptop Gaming 15,4,13800000,0.15,BankTransfer,RETURNED
ORD00706,2026-03-14,CUST0020,Ha Noi,Laptop,Laptop Gaming 15,2,13630000,0,Card,COMPLETED
ORD00707,2026-02-21,CUST0234,Ha Noi,Software,Antivirus,4,1400000,0,EWallet,RETURNED
ORD00708,2026-03-15,CUST0008,Hue,Software,Cloud Storage,2,1530000,0.08,Card,COMPLETED
ORD00709,2026-03-31,CUST0158,Can Tho,Laptop,Laptop Pro 14,3,11630000,0,BankTransfer,COMPLETED
ORD00710,2026-01-18,CUST0221,Hue,Printer,Ink Printer,3,2810000,0,Card,COMPLETED
ORD00711,2026-01-10,CUST0033,Ho Chi Minh,Laptop,Laptop Gaming 15,5,13620000,0.08,BankTransfer,COMPLETED
ORD00712,2026-01-13,CUST0087,Ha Noi,Accessory,Keyboard Mechanical,5,330000,0,Card,COMPLETED
ORD00713,2026-02-03,CUST0134,Can Tho,Mobile,Tablet C,3,5780000,0.1,Card,COMPLETED
ORD00714,2026-01-17,CUST0240,Ha Noi,Mobile,Smartphone A,4,5290000,0.15,BankTransfer,COMPLETED
ORD00715,2026-02-07,CUST0127,Ha Noi,Laptop,Laptop Gaming 15,4,20980000,0,EWallet,COMPLETED
